"CrashFactId","Name","MinorInjuries","ModerateInjuries","SevereInjuries","FatalInjuries","TcrNumber","CityDamageFlag","ShortFormFlag","Distance","CrashDateTime","PedestrianAction","RoadwaySurface","RoadwayCondition","Lighting","PrimaryCollisionFactor","TrafficControl","Weather","CollisionType","ProximityToIntersection","VehicleInvolvedWith","PedestrianDirectionFrom","PedestrianDirectionTo","DirectionFromIntersection","Comment","SpeedingFlag","HitAndRunFlag","IntersectionNumber","AStreetName","BStreetName","Latitude","Longitude"
"699045","CR-0000100351","0","2","0","0","23-184-1089","True","False","0","7/3/2023 11:39:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","","False","False","60268","FIRST ST","HOLLYWOOD AV","37.31829461","-121.8758154"
"723609","CR-0000104001","0","0","1","0","24-113-0468","False","False","0","4/22/2024 12:32:00 PM","In Road - Includes Shoulder","Dry","No Unusual Conditions","Daylight","Pedestrian At Fault","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","North","South","At","PED","False","False","60268","FIRST ST","HOLLYWOOD AV","37.31829461","-121.8758154"
"719697","CR-0000102869","0","0","0","0","24-012-9709","False","True","51","1/12/2024 9:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Unknown","No Controls Present/Factor","Clear","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","False","74580","HUMBOLDT PL","ROSE PL","37.3203545","-121.8741225"
"724049","CR-0000104471","0","0","0","0","24-147-9701","False","True","51","5/26/2024 1:30:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Unknown","Controls Functioning","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","False","18754","BIRD AV","SINCLAIR FR (SB)","37.32173581","-121.897847"
"725310","CR-0000104802","1","0","0","0","24-168-0234","False","False","0","6/16/2024 8:53:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","False","18754","BIRD AV","SINCLAIR FR (SB)","37.32173581","-121.897847"
"698726","CR-0000099975","2","0","0","0","23-248-9707","False","True","0","9/4/2023 2:45:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","18754","BIRD AV","SINCLAIR FR (SB)","37.32173581","-121.897847"
"696307","CR-0000099463","0","1","0","0","23-286-0295","False","False","0","10/13/2023 10:43:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","False","18754","BIRD AV","SINCLAIR FR (SB)","37.32173581","-121.897847"
"691105","CR-0000097287","1","0","0","0","23-035-0400","False","False","85","2/4/2023 2:29:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","Unknown","Rain","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","True","False","18754","BIRD AV","SINCLAIR FR (SB)","37.32173581","-121.897847"
"689356","CR-0000095313","0","0","0","0","22-314-0227","False","False","0","11/10/2022 8:30:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","18754","BIRD AV","SINCLAIR FR (SB)","37.32173581","-121.897847"
"682314","CR-0000091877","1","1","0","0","22-097-0410","False","False","0","4/7/2022 12:15:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Head On","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","18754","BIRD AV","SINCLAIR FR (SB)","37.32173581","-121.897847"
"712262","CR-0000101717","0","0","0","0","23-017-4003","False","True","51","1/17/2023 9:03:00 AM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","Unknown","","False","False","90111","MCLAUGHLIN AV","WINSLOW DR","37.3301348","-121.8511055"
"691087","CR-0000097260","1","0","0","0","23-041-0166","False","False","0","2/10/2023 7:14:00 AM","Crossing In Crosswalk - At Intersection","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","East","West","At","PED","False","True","89836","MCLAUGHLIN AV","PANOCHE AV","37.33072504","-121.8516975"
"690430","CR-0000096529","4","0","0","0","22-287-9706","False","True","51","10/16/2022 1:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","No Controls Present/Factor","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","False","False","89836","MCLAUGHLIN AV","PANOCHE AV","37.33072504","-121.8516975"
"690912","CR-0000097075","1","0","0","0","23-058-0716","False","False","0","2/27/2023 7:05:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - No Street Light","Violation Driver 1","No Controls Present/Factor","Rain","Vehicle/Bike","Intersection","Scooter Motorized","Not Applicable","Not Applicable","At","MOTO . SCOOTER","False","False","89836","MCLAUGHLIN AV","PANOCHE AV","37.33072504","-121.8516975"
"711806","CR-0000101514","0","0","0","0","23-134-4002","False","True","60","5/13/2023 9:30:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","True","17808","BERRYWOOD DR","ROYCE DR","37.35747357","-121.8638722"
"726948","CR-0000105490","0","0","0","0","24-198-0039","False","False","26","7/16/2024 12:40:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","91904","MISSION ST","SIXTEENTH ST","37.35847387","-121.8865414"
"722125","CR-0000103390","0","0","0","0","24-070-4007","False","True","51","3/10/2024 12:40:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","False","55901","ELEVENTH ST","TAYLOR ST","37.35411448","-121.889612"
"711807","CR-0000101106","0","0","0","0","23-140-0859","True","False","0","5/20/2023 8:35:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","BUS METAL RAILING","False","False","55901","ELEVENTH ST","TAYLOR ST","37.35411448","-121.889612"
"711660","CR-0000101233","0","0","0","0","23-332-0234","False","False","0","11/28/2023 9:27:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","55901","ELEVENTH ST","TAYLOR ST","37.35411448","-121.889612"
"694333","CR-0000098277","0","1","0","0","23-171-0729","False","False","0","6/20/2023 5:11:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","55901","ELEVENTH ST","TAYLOR ST","37.35411448","-121.889612"
"689650","CR-0000095632","1","1","0","0","22-315-0281","False","False","0","11/11/2022 12:20:00 PM","No Pedestrians Involved","Dry","Unknown","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","55901","ELEVENTH ST","TAYLOR ST","37.35411448","-121.889612"
"689870","CR-0000095896","0","0","0","0","22-363-0658","False","False","55","12/29/2022 5:51:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Rain","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","True","55901","ELEVENTH ST","TAYLOR ST","37.35411448","-121.889612"
"689003","CR-0000094863","0","0","0","0","22-283-0406","False","False","0","10/10/2022 11:48:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","55901","ELEVENTH ST","TAYLOR ST","37.35411448","-121.889612"
"683199","CR-0000092792","0","0","0","0","22-102-4005","False","True","51","4/12/2022 1:50:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","False","111572","TAYLOR ST","TWELFTH ST","37.35456151","-121.8886785"
"699405","CR-0000100737","0","0","0","0","23-194-0162","False","False","80","7/13/2023 6:36:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","False","111572","TAYLOR ST","TWELFTH ST","37.35456151","-121.8886785"
"716109","CR-0000102050","1","0","0","0","24-017-0850","False","False","","1/17/2024 8:51:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","False","False","111539","TAYLOR ST","TAYLOR ST","37.33767092","-121.917636"
"724009","CR-0000104405","0","0","0","0","24-145-0914","False","False","0","5/24/2024 10:39:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","99087","PARKMOOR AV","RACE ST","37.31657865","-121.910961"
"696195","CR-0000099339","2","0","0","0","23-115-0126","False","False","0","4/25/2023 7:07:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Overturned","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","99087","PARKMOOR AV","RACE ST","37.31657865","-121.910961"
"725183","CR-0000104664","0","0","0","0","24-190-4001","False","True","51","6/7/2024 12:15:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","Unknown","","False","False","137631","RACE ST","SADDLE RACK ST","37.31971159","-121.9111425"
"723979","CR-0000104375","1","0","0","0","24-144-0680","False","False","0","5/23/2024 5:14:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Unknown","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","56737","EMORY ST","PARK AV","37.33519851","-121.9255483"
"717488","CR-0000102530","2","0","0","0","24-086-0650","False","False","0","3/26/2024 5:41:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","56737","EMORY ST","PARK AV","37.33519851","-121.9255483"
"696105","CR-0000099243","1","0","0","0","23-234-0673","False","False","0","8/22/2023 5:31:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","56737","EMORY ST","PARK AV","37.33519851","-121.9255483"
"682970","CR-0000092510","0","0","0","0","22-159-0425","False","False","0","6/8/2022 12:17:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","56737","EMORY ST","PARK AV","37.33519851","-121.9255483"
"689052","CR-0000094890","1","0","0","0","22-293-0702","False","False","0","10/20/2022 5:15:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Unknown","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","56737","EMORY ST","PARK AV","37.33519851","-121.9255483"
"685200","CR-0000093878","0","1","0","0","22-142-0775","True","False","170","5/22/2022 7:24:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","East Of","Tree and Parking Sign","True","False","36706","CHAPMAN ST","NAGLEE AV","37.33505682","-121.922613"
"711567","CR-0000101418","0","0","0","0","23-346-0614","False","False","54","12/12/2023 3:39:00 PM","No Pedestrians Involved","Dry","Other","Daylight","Violation Driver 1","Unknown","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","True","False","36706","CHAPMAN ST","NAGLEE AV","37.33505682","-121.922613"
"685225","CR-0000093904","0","0","0","0","22-270-0272","False","False","112","9/27/2022 9:12:00 AM","No Pedestrians Involved","Dry","Unknown","Daylight","Violation Driver 1","Unknown","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","False","107865","SCOTT ST","WILLARD AV","37.31967808","-121.9171536"
"689619","CR-0000095600","0","1","0","0","22-149-0527","False","False","0","5/29/2022 1:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","No Controls Present/Factor","Clear","Vehicle/Bike","Intersection","Bike","Not Applicable","Not Applicable","At","","False","True","107865","SCOTT ST","WILLARD AV","37.31967808","-121.9171536"
"682553","CR-0000092120","0","1","0","0","22-130-0605","False","False","160","5/10/2022 3:45:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Bike At Fault","No Controls Present/Factor","Clear","Vehicle/Bike","Non-Related","Scooter Motorized","Not Applicable","Not Applicable","West Of","BIKE (MOTOR SCOOTER)","False","False","93488","MORSE ST","NAGLEE AV","37.33647034","-121.920777"
"694551","CR-0000098545","0","2","0","0","23-198-0551","False","False","66","7/17/2023 3:11:00 PM","In Road - Includes Shoulder","Dry","No Unusual Conditions","Daylight","Bike At Fault","Controls Functioning","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","South","North","West Of","BIKE/PED","False","False","93488","MORSE ST","NAGLEE AV","37.33647034","-121.920777"
"690688","CR-0000096823","2","0","0","0","23-017-0232","False","False","237","1/17/2023 9:59:00 AM","No Pedestrians Involved","Dry","Unknown","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","False","False","93488","MORSE ST","NAGLEE AV","37.33647034","-121.920777"
"719752","CR-0000102925","2","0","0","0","24-020-0597","False","False","0","1/20/2024 5:45:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Rain","Head On","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","23760","BRANHAM LN","KINGSPARK DR","37.26599477","-121.8410295"
"684874","CR-0000093534","1","0","0","0","22-198-0384","False","False","0","7/17/2022 11:00:00 AM","In Road - Includes Shoulder","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","West","East","At","PED","False","False","39050","CHYNOWETH AV","GERINE BLOSSOM DR","37.25899991","-121.8120941"
"689235","CR-0000095196","1","1","0","0","22-298-0233","True","False","87","10/25/2022 8:34:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","TREE","False","False","102288","PURPLE HILLS DR","SANTA TERESA BL","37.23630307","-121.7928186"
"699121","CR-0000100437","0","0","0","0","23-153-0376","False","False","70","6/2/2023 11:46:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Head On","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","True","True","106017","SAN ANTONIO ST","TWENTY SECOND ST","37.34296837","-121.8665547"
"694658","CR-0000098691","1","2","0","0","23-235-0544","False","False","115","8/23/2023 2:57:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","False","False","71664","HEDDING ST","TWELFTH ST","37.35885019","-121.891872"
"689418","CR-0000095383","1","0","0","0","22-318-0736","False","False","0","11/14/2022 6:07:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Unknown","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","False","71664","HEDDING ST","TWELFTH ST","37.35885019","-121.891872"
"683185","CR-0000092756","0","0","0","0","22-041-4005","False","True","0","2/10/2022 4:30:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","71664","HEDDING ST","TWELFTH ST","37.35885019","-121.891872"
"715826","CR-0000101839","0","1","0","0","23-344-0534","False","False","0","12/10/2023 4:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Cloudy","Vehicle/Bike","Intersection","Bike","Not Applicable","Not Applicable","At","BIKE","False","False","71664","HEDDING ST","TWELFTH ST","37.35885019","-121.891872"
"725254","CR-0000104735","1","0","0","0","24-164-0636","False","False","0","6/12/2024 4:10:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","71664","HEDDING ST","TWELFTH ST","37.35885019","-121.891872"
"699424","CR-0000100757","0","1","0","0","23-316-0098","False","False","94","11/12/2023 2:31:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","False","False","130074","FOXWORTHY AV","RUBINO DR","37.27797691","-121.8744729"
"694225","CR-0000098168","2","0","0","0","23-151-0907","False","False","0","5/31/2023 11:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","130074","FOXWORTHY AV","RUBINO DR","37.27797691","-121.8744729"
"719646","CR-0000102817","0","0","0","0","24-005-0227","True","False","0","1/5/2024 12:30:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","TREE","False","True","87075","MAITLAND DR","MICHON DR","37.24632752","-121.9159362"
"723781","CR-0000104177","1","0","0","0","24-124-0993","False","False","0","5/3/2024 3:15:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Bike","Intersection","Bike","Not Applicable","Not Applicable","At","E. SCOOTER","False","False","43625","CORTE DE CALLAS","MERIDIAN AV","37.25636842","-121.8990916"
"689754","CR-0000095772","1","0","0","0","22-342-0621","False","False","46","12/8/2022 5:05:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","True","43625","CORTE DE CALLAS","MERIDIAN AV","37.25636842","-121.8990916"
"687454","CR-0000094233","0","1","0","0","22-254-0021","False","False","40","9/11/2022 12:13:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","False","72962","HILLSDALE AV","IRLANDA WY","37.26621055","-121.9099013"
"681221","CR-0000090606","0","0","0","0","22-004-0850","False","False","100","1/4/2022 7:23:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","False","False","72962","HILLSDALE AV","IRLANDA WY","37.26621055","-121.9099013"
"723862","CR-0000104258","1","0","0","0","24-128-0558","False","False","38","5/7/2024 3:33:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","False","False","47552","CURTNER AV","PLUMMER AV","37.28518659","-121.9007664"
"726514","CR-0000105048","0","1","0","0","24-175-0403","False","False","0","6/23/2024 11:41:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Motorcycle","Not Applicable","Not Applicable","At","","False","False","47552","CURTNER AV","PLUMMER AV","37.28518659","-121.9007664"
"725301","CR-0000104791","2","0","0","0","24-167-0932","False","False","88","6/15/2024 10:37:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","True","False","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"719665","CR-0000102836","0","0","0","0","24-007-0525","False","False","0","1/7/2024 5:14:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"711868","CR-0000101116","0","0","0","0","23-284-9701","False","True","0","10/4/2023 3:40:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Unknown","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"681011","CR-0000090341","1","1","0","0","22-106-0144","False","False","0","4/16/2022 4:15:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Rain","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","Telephone Pole","True","True","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"681190","CR-0000090572","0","0","1","0","21-365-0847","True","False","0","1/1/2022 12:47:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","LIGHT POLE","False","False","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"681363","CR-0000090750","0","0","0","0","22-016-4002","False","True","0","1/16/2022 1:40:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"681465","CR-0000090855","0","0","0","0","22-032-0200","False","False","0","2/1/2022 7:47:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","False","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"681542","CR-0000090938","0","0","0","0","22-030-0745","False","False","0","1/30/2022 7:59:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Head On","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"683053","CR-0000092638","0","0","0","0","22-168-0636","False","False","","6/17/2022 5:20:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","True","True","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"689382","CR-0000095354","1","0","0","0","22-333-0763","True","False","51","11/29/2022 6:34:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","True","False","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"689125","CR-0000094994","1","0","0","0","22-313-0770","False","False","0","11/9/2022 6:45:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","False","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"688861","CR-0000094717","2","1","0","1","22-344-0938","False","False","0","12/10/2022 11:46:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Rain","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","Curb, Billboard Pole","False","False","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"691299","CR-0000097544","0","0","0","0","23-060-0152","False","False","0","3/1/2023 7:47:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"690411","CR-0000096504","0","0","0","0","22-281-4003","False","True","50","10/7/2022 5:00:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","False","False","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"699071","CR-0000100377","0","0","0","0","23-221-4003","False","True","","8/5/2023 5:40:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Other","Related","Other Vehicle","Not Applicable","Not Applicable","Unknown","","False","False","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"698781","CR-0000100062","0","0","1","0","23-352-0048","False","False","0","12/18/2023 1:19:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Cloudy","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","Telephone Pole","False","False","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"696259","CR-0000099406","1","0","0","0","23-191-0577","False","False","0","7/10/2023 2:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","False","79090","KEYES ST","SENTER RD","37.32576871","-121.8656263"
"698953","CR-0000100255","1","0","0","0","23-307-0420","False","False","27","11/3/2023 12:39:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Bike","Related","Bike","Not Applicable","Not Applicable","North Of","BIKE","False","False","88395","MARTHA ST","THIRD ST","37.32362044","-121.8783691"
"684709","CR-0000093338","0","0","0","0","22-180-9709","False","True","0","6/29/2022 3:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","88395","MARTHA ST","THIRD ST","37.32362044","-121.8783691"
